Campaign Name,Merchant Number,Parent Name,city_id,Merchant Co-hort,Cuisine Type,promotion_type,min_basket_size,Promotion Duration (days),before_Completed Trips ,during_Completed Trips ,before_average_basket_size,during_average_basket_size,before_gross_bookings,during_gross_bookings,before_new_customer,during_new_customer,before_menu_session,during_menu_session,n_redemption,average_promotion_value_usd,Promo costs_usd,before_First Trips Eater,during_First Trips Eater,before_unique_eater,during_unique_eater
SMB Multiple Brand,535,N/A,94,SMB,Taiwanese,BOGO,0,14,93,138,9.3,9.6,858.7,1327.9,53,100,771,1334,87,1.83,159.63,0,3,46,137
SMB Multiple Brand,536,N/A,94,SMB,Taiwanese,BOGO,0,14,19,161,8.3,8.2,159.2,1326.1,20,128,291,1468,180,2.76,497.58,0,0,10,148
SMB Multiple Brand,537,N/A,1944,SMB,Taiwanese,BOGO,0,14,109,133,7.5,9.9,816.9,1323.4,40,65,503,1186,38,3.24,122.95,0,3,53,109
SMB Multiple Brand,538,N/A,1139,SMB,Taiwanese,BOGO,0,14,180,160,8.0,8.2,1448.2,1317.9,121,80,1874,2080,87,3.28,285.11,0,0,88,137
SMB Multiple Brand,539,N/A,94,SMB,Taiwanese,BOGO,0,14,109,145,9.8,9.1,1060.1,1308.8,59,73,662,1218,42,0.72,30.17,0,0,56,132
SMB Multiple Brand,540,N/A,1077,SMB,Taiwanese,BOGO,0,14,145,158,7.8,8.3,1122.5,1303.2,108,103,792,1582,110,4.21,463.27,0,0,68,154
SMB Multiple Brand,541,N/A,965,SMB,Taiwanese,BOGO,0,14,46,139,10.2,9.3,472.7,1299.4,40,115,836,2212,95,1.90,180.17,2,0,22,137
SMB Multiple Brand,542,N/A,94,SMB,Breakfast,BOGO,0,14,131,152,8.1,8.5,1064.6,1292.2,44,55,879,1312,75,1.90,142.75,0,0,46,112
SMB Multiple Brand,543,N/A,2091,SMB,Taiwanese,BOGO,0,14,98,145,9.5,8.9,937.2,1287.7,70,80,1284,1626,135,2.91,393.49,2,0,54,140
SMB Multiple Brand,544,N/A,1139,SMB,Taiwanese,BOGO,0,14,92,127,8.8,10.0,816.1,1269.9,51,68,554,888,90,1.44,129.30,0,0,42,112
SMB Multiple Brand,545,N/A,2091,SMB,Taiwanese,BOGO,0,14,183,160,8.4,7.9,1546.3,1258.5,92,48,969,1182,53,2.31,122.38,0,0,79,109
SMB Multiple Brand,546,N/A,1854,SMB,Taiwanese,BOGO,0,14,64,111,9.2,11.3,583.6,1254.4,40,75,584,1440,45,1.72,77.61,0,0,35,109
SMB Multiple Brand,547,N/A,94,SMB,Breakfast,BOGO,0,14,114,147,9.1,8.4,1037.3,1236.7,62,65,623,1300,50,2.50,124.90,0,0,52,126
SMB Multiple Brand,548,N/A,94,SMB,Taiwanese,BOGO,0,14,78,122,9.3,10.1,724.1,1234.8,40,58,756,1088,45,1.76,79.16,0,0,30,101
SMB Multiple Brand,549,N/A,94,SMB,Taiwanese,BOGO,0,14,174,199,6.9,6.2,1197.4,1230.8,97,95,1278,1814,45,2.73,122.63,0,0,73,154
SMB Multiple Brand,550,N/A,965,SMB,Taiwanese,BOGO,0,14,25,152,7.8,8.1,192.7,1228.7,22,105,249,904,158,3.27,516.14,0,0,11,137
SMB Multiple Brand,551,N/A,1139,SMB,Breakfast,BOGO,0,14,89,190,6.2,6.4,546.3,1212.4,75,113,1068,1612,65,1.62,105.05,0,0,44,162
SMB Multiple Brand,552,N/A,94,SMB,Taiwanese,BOGO,0,14,91,132,8.2,9.1,747.5,1209.7,68,85,992,1782,102,3.39,345.95,2,0,35,104
SMB Multiple Brand,553,N/A,965,SMB,Taiwanese,BOGO,0,14,111,164,7.3,7.3,810.9,1202.5,48,73,624,1180,83,1.92,159.30,0,0,46,140
SMB Multiple Brand,554,N/A,965,SMB,Taiwanese,BOGO,0,14,140,116,7.4,10.4,1040.1,1201.2,128,88,1091,1308,128,3.86,494.26,0,0,71,120
SMB Multiple Brand,555,N/A,94,SMB,Taiwanese,BOGO,0,14,49,104,9.8,11.6,479.9,1199.4,33,53,896,2336,87,2.32,201.70,0,3,25,90
SMB Multiple Brand,556,N/A,1854,SMB,Taiwanese,BOGO,0,14,154,195,6.4,6.1,979.3,1192.6,84,90,842,1468,117,1.77,207.39,2,12,79,179
SMB Multiple Brand,557,N/A,94,SMB,Taiwanese,BOGO,0,14,80,123,9.3,9.7,749.5,1191.3,37,63,702,1720,68,2.27,154.62,0,0,38,106
SMB Multiple Brand,558,N/A,1077,SMB,Taiwanese,BOGO,0,14,173,186,7.0,6.4,1205.6,1187.8,86,75,810,994,38,2.37,90.11,4,3,77,151
SMB Multiple Brand,559,N/A,1077,SMB,Taiwanese,BOGO,0,14,101,142,6.5,8.3,651.8,1179.9,68,68,738,1232,120,3.18,381.13,2,0,52,134
SMB Multiple Brand,560,N/A,1077,SMB,Taiwanese,BOGO,0,14,98,154,8.6,7.6,843.5,1172.5,62,63,1109,1552,27,1.62,43.69,0,0,46,115
SMB Multiple Brand,561,N/A,1139,SMB,Dessert,BOGO,0,14,173,189,6.0,6.2,1029.8,1171.8,48,63,1352,1740,12,1.61,19.37,2,0,74,134
SMB Multiple Brand,562,N/A,1077,SMB,Taiwanese,BOGO,0,14,78,117,9.4,10.0,732.5,1171.7,42,48,999,1006,68,2.75,187.32,0,0,32,112
SMB Multiple Brand,563,N/A,94,SMB,Taiwanese,BOGO,0,14,61,111,12.6,10.6,766.6,1168.6,59,93,545,1642,35,1.79,62.79,0,0,31,106
SMB Multiple Brand,564,N/A,94,SMB,Beverage,BOGO,0,14,78,103,10.9,11.3,852.5,1163.9,42,45,533,722,5,1.97,9.87,0,0,32,84
SMB Multiple Brand,565,N/A,94,SMB,Taiwanese,BOGO,0,14,89,119,8.9,9.8,788.2,1159.3,62,60,759,1124,80,1.54,123.14,2,0,43,112
SMB Multiple Brand,566,N/A,965,SMB,Taiwanese,BOGO,0,14,54,146,6.0,7.9,327.5,1158.6,24,68,345,1026,95,3.91,371.26,2,6,22,115
SMB Multiple Brand,567,N/A,1077,SMB,Taiwanese,BOGO,0,14,93,113,8.9,10.2,825.0,1155.4,86,78,1170,1286,125,2.68,335.30,0,0,48,104
SMB Multiple Brand,568,N/A,94,SMB,Taiwanese,BOGO,0,14,59,117,9.0,9.9,535.3,1150.7,46,73,480,810,120,1.21,145.51,0,0,29,112
SMB Multiple Brand,569,N/A,1077,SMB,Vegetarian,BOGO,0,14,191,165,6.2,6.9,1193.2,1144.5,125,98,1325,1798,83,3.05,253.38,4,0,89,148
SMB Multiple Brand,570,N/A,1077,SMB,Dessert,BOGO,0,14,155,181,6.1,6.3,948.0,1143.4,112,125,1157,1968,140,2.62,366.44,0,0,77,162
SMB Multiple Brand,571,N/A,94,SMB,Taiwanese,BOGO,0,14,37,130,8.4,8.8,314.7,1139.3,44,100,558,1350,113,2.99,337.86,0,3,17,123
SMB Multiple Brand,572,N/A,965,SMB,Taiwanese,BOGO,0,14,121,108,9.1,10.5,1099.2,1133.9,86,85,2250,3686,15,3.41,51.19,0,0,62,106
SMB Multiple Brand,573,N/A,1139,SMB,Taiwanese,BOGO,0,14,68,94,11.3,12.0,776.3,1127.2,37,43,615,1490,27,1.80,48.51,0,0,35,90
SMB Multiple Brand,574,N/A,1944,SMB,Dessert,BOGO,0,14,105,160,7.1,7.0,744.4,1124.3,48,65,882,1510,128,2.90,370.65,2,0,46,137
SMB Multiple Brand,575,N/A,1077,SMB,Taiwanese,BOGO,0,14,45,89,9.8,12.5,439.6,1118.4,35,65,633,1110,113,5.70,644.37,0,0,23,90
SMB Multiple Brand,576,N/A,94,SMB,Taiwanese,BOGO,0,14,130,153,7.3,7.3,954.7,1118.1,97,98,744,1012,68,3.23,219.61,0,0,58,120
SMB Multiple Brand,577,N/A,94,SMB,Taiwanese,BOGO,0,14,176,162,7.5,6.9,1322.2,1115.7,128,98,1814,2050,72,1.96,140.80,0,0,78,132
SMB Multiple Brand,578,N/A,1077,SMB,Taiwanese,BOGO,0,14,66,139,8.1,8.0,541.6,1108.3,33,45,329,878,20,2.80,55.95,0,0,34,120
SMB Multiple Brand,579,N/A,94,SMB,Beverage,BOGO,0,14,3,111,2.5,9.9,7.1,1100.9,7,85,186,1102,140,4.17,583.68,0,0,1,109
SMB Multiple Brand,580,N/A,1077,SMB,Taiwanese,BOGO,0,14,61,133,10.7,8.3,652.9,1099.5,42,98,1398,2790,83,1.69,140.26,0,0,26,120
SMB Multiple Brand,581,N/A,94,SMB,Beverage,BOGO,0,14,83,138,7.2,7.9,598.4,1096.6,48,80,284,974,120,2.92,350.24,0,0,35,137
SMB Multiple Brand,582,N/A,965,Mid-Market,Taiwanese,BOGO,0,14,168,157,7.5,6.9,1267.3,1082.5,101,85,1661,2430,65,2.02,131.17,0,3,82,132
SMB Multiple Brand,583,N/A,965,SMB,Breakfast,BOGO,0,14,54,180,5.0,6.0,271.1,1079.8,35,113,540,1964,140,2.18,305.70,0,0,28,171
SMB Multiple Brand,584,N/A,1944,SMB,Taiwanese,BOGO,0,14,85,114,8.8,9.4,752.9,1075.8,55,58,1008,1604,83,3.15,261.76,2,0,43,106
SMB Multiple Brand,585,N/A,965,SMB,Breakfast,BOGO,0,14,107,132,7.8,8.1,829.6,1069.9,53,63,1160,1972,8,1.61,12.92,0,0,48,106
SMB Multiple Brand,586,N/A,1077,SMB,Taiwanese,BOGO,0,14,137,143,8.5,7.4,1161.7,1064.0,95,70,1296,1414,65,1.71,111.24,0,0,72,126
SMB Multiple Brand,587,N/A,965,SMB,Japanese,BOGO,0,14,63,109,9.1,9.7,574.1,1059.0,40,63,561,1388,105,1.79,187.89,0,0,32,101
SMB Multiple Brand,588,N/A,94,SMB,Taiwanese,BOGO,0,14,110,110,8.7,9.6,960.9,1052.2,57,50,987,822,38,5.17,196.53,0,3,50,87
SMB Multiple Brand,589,N/A,94,SMB,Taiwanese,BOGO,0,14,81,105,8.9,10.0,720.9,1051.8,57,70,824,2164,83,3.57,296.04,0,0,36,95
SMB Multiple Brand,590,N/A,94,SMB,Taiwanese,BOGO,0,14,135,106,8.5,9.9,1150.7,1051.4,81,65,1284,1604,75,3.25,243.85,0,3,62,92
SMB Multiple Brand,591,N/A,965,SMB,Taiwanese,BOGO,0,14,91,126,8.5,8.3,772.6,1051.1,64,85,890,1098,83,4.19,347.88,0,0,37,95
SMB Multiple Brand,592,N/A,94,SMB,Taiwanese,BOGO,0,14,103,110,8.8,9.5,909.7,1041.2,73,75,1559,2802,60,3.74,224.18,0,3,47,112
SMB Multiple Brand,593,N/A,1139,SMB,Taiwanese,BOGO,0,14,16,118,9.1,8.8,149.3,1038.0,22,73,164,590,132,4.04,533.35,0,0,8,109
SMB Multiple Brand,594,N/A,1077,SMB,Taiwanese,BOGO,0,14,54,145,8.6,7.1,460.8,1031.9,57,108,603,2014,72,0.68,48.96,2,3,29,134
SMB Multiple Brand,595,N/A,965,SMB,Taiwanese,BOGO,0,14,100,155,7.5,6.6,747.3,1020.8,64,100,1235,1722,68,1.88,128.16,0,0,49,143
SMB Multiple Brand,596,N/A,1944,SMB,Beverage,BOGO,0,14,104,118,6.2,8.6,639.0,1016.1,75,65,849,1384,65,2.54,164.80,0,0,44,101
SMB Multiple Brand,597,N/A,1077,SMB,Taiwanese,BOGO,0,14,175,191,5.5,5.3,963.9,1016.1,152,128,927,1038,95,2.32,220.86,0,0,88,176
SMB Multiple Brand,598,N/A,965,SMB,Dessert,BOGO,0,14,58,124,6.6,8.2,381.4,1014.9,51,95,1064,1674,113,3.16,357.20,0,3,28,115
SMB Multiple Brand,599,N/A,94,SMB,Dessert,BOGO,0,14,52,125,7.5,8.1,389.3,1014.1,51,80,1299,2796,95,2.16,204.79,0,0,25,112
SMB Multiple Brand,600,N/A,1854,SMB,Taiwanese,BOGO,0,14,23,142,7.7,7.1,177.3,1011.7,31,113,482,2250,143,2.50,356.81,0,0,11,129
SMB Multiple Brand,601,N/A,965,SMB,Beverage,BOGO,0,14,46,143,4.0,7.0,184.9,997.0,35,105,183,702,203,3.53,716.92,0,0,22,165
SMB Multiple Brand,602,N/A,1077,SMB,Breakfast,BOGO,0,14,224,175,6.5,5.7,1459.6,992.5,103,68,734,728,42,1.62,67.84,0,0,103,151
SMB Multiple Brand,603,N/A,1077,SMB,Taiwanese,BOGO,0,14,101,118,7.5,8.3,753.3,982.2,48,78,740,1510,60,1.08,64.74,0,0,47,118
SMB Multiple Brand,604,N/A,1944,SMB,Taiwanese,BOGO,0,14,53,136,8.0,7.2,426.6,980.3,57,90,996,1890,68,0.90,61.05,0,0,26,112
SMB Multiple Brand,605,N/A,1077,SMB,Taiwanese,BOGO,0,14,49,136,5.6,7.2,275.3,975.2,51,110,723,2286,135,2.76,372.57,0,0,24,129
SMB Multiple Brand,606,N/A,1944,SMB,Taiwanese,BOGO,0,14,112,124,7.1,7.8,797.1,970.7,88,73,486,704,20,1.44,28.71,0,0,48,98
SMB Multiple Brand,607,N/A,1944,SMB,Taiwanese,BOGO,0,14,76,134,6.2,7.2,475.8,960.5,31,55,339,870,72,2.71,195.33,0,6,26,92
SMB Multiple Brand,608,N/A,94,SMB,Taiwanese,BOGO,0,14,145,121,10.4,7.9,1497.1,960.4,114,90,1943,2190,12,2.87,34.45,2,0,71,112
SMB Multiple Brand,609,N/A,1854,SMB,Taiwanese,BOGO,0,14,41,96,6.9,10.0,286.9,957.4,40,85,471,1034,90,4.62,416.25,0,0,20,104
SMB Multiple Brand,610,N/A,1854,SMB,Breakfast,BOGO,0,14,134,131,7.1,7.3,946.0,954.6,86,80,804,1026,65,2.87,186.84,0,0,53,123
SMB Multiple Brand,611,N/A,965,SMB,Dessert,BOGO,0,14,132,112,8.4,8.5,1110.8,947.7,90,73,1422,1708,45,2.58,116.16,0,0,64,115
SMB Multiple Brand,612,N/A,1077,SMB,Taiwanese,BOGO,0,14,53,116,6.9,8.1,369.7,945.8,35,85,885,1234,132,3.72,491.06,0,3,26,118
SMB Multiple Brand,613,N/A,94,SMB,Taiwanese,BOGO,0,14,85,123,6.9,7.6,585.5,931.0,44,63,1077,1372,102,2.50,255.04,0,0,34,109
SMB Multiple Brand,614,N/A,1854,SMB,Taiwanese,BOGO,0,14,95,125,6.5,7.4,616.2,929.4,35,48,417,1322,80,3.11,248.45,2,0,41,106
SMB Multiple Brand,615,N/A,94,SMB,Taiwanese,BOGO,0,14,81,99,10.8,9.4,879.8,928.6,75,55,932,1772,30,2.43,72.78,2,3,40,90
SMB Multiple Brand,616,N/A,94,SMB,Taiwanese,BOGO,0,14,44,114,5.7,8.1,251.4,927.7,35,80,498,1948,117,3.22,376.81,0,0,20,115
SMB Multiple Brand,617,N/A,94,SMB,Taiwanese,BOGO,0,14,187,149,6.3,6.2,1174.2,915.5,86,60,887,1724,38,2.15,81.87,0,0,76,115
SMB Multiple Brand,618,N/A,965,SMB,Beverage,BOGO,0,14,78,170,5.1,5.4,396.6,914.6,40,95,419,1264,173,1.86,322.07,0,0,37,162
SMB Multiple Brand,619,N/A,965,SMB,Taiwanese,BOGO,0,14,66,97,10.1,9.4,673.6,912.3,26,60,848,1570,60,3.82,229.01,0,0,31,87
SMB Multiple Brand,620,N/A,965,SMB,Breakfast,BOGO,0,14,47,122,6.7,7.5,314.4,912.2,15,60,351,520,83,2.34,193.83,0,0,16,92
SMB Multiple Brand,621,N/A,94,SMB,Beverage,BOGO,0,14,56,93,11.3,9.7,630.7,902.9,40,63,876,1426,72,4.50,323.88,0,0,22,73
SMB Multiple Brand,622,N/A,1944,SMB,Taiwanese,BOGO,0,14,75,88,11.5,10.3,864.1,902.5,55,63,932,984,75,1.00,74.78,0,0,38,87
SMB Multiple Brand,623,N/A,965,SMB,Dessert,BOGO,0,14,45,99,6.8,9.1,305.2,901.3,40,83,341,1230,80,3.86,308.42,0,0,19,98
SMB Multiple Brand,624,N/A,1077,SMB,Breakfast,BOGO,0,14,76,121,6.7,7.3,508.9,879.3,42,68,381,994,35,1.98,69.16,0,0,35,106
SMB Multiple Brand,625,N/A,94,SMB,Taiwanese,BOGO,0,14,101,135,7.6,6.5,768.9,877.4,40,58,786,1694,45,1.80,80.82,2,0,46,115
SMB Multiple Brand,626,N/A,1854,SMB,Taiwanese,BOGO,0,14,99,104,7.7,8.4,767.0,875.8,40,28,735,1292,42,1.85,77.51,0,0,47,84
SMB Multiple Brand,627,N/A,1944,SMB,Breakfast,BOGO,0,14,91,121,7.6,7.2,693.7,868.4,64,73,951,1638,42,1.62,67.89,0,0,46,104
SMB Multiple Brand,628,N/A,94,SMB,Taiwanese,BOGO,0,14,85,116,6.4,7.5,547.7,863.1,46,58,657,1446,75,2.07,154.95,0,0,35,101
SMB Multiple Brand,629,N/A,965,SMB,Taiwanese,BOGO,0,14,64,136,5.1,6.4,329.9,862.9,18,43,537,892,53,1.26,66.65,2,0,29,106
SMB Multiple Brand,630,N/A,94,SMB,Beverage,BOGO,0,14,91,88,10.2,9.8,927.2,862.1,55,43,792,1304,95,2.61,247.65,0,0,44,87
SMB Multiple Brand,631,N/A,1077,SMB,Dessert,BOGO,0,14,43,140,9.3,6.1,399.3,853.8,29,93,312,786,117,2.35,274.54,0,3,17,129
SMB Multiple Brand,632,N/A,1854,SMB,Taiwanese,BOGO,0,14,85,118,5.6,7.2,482.1,853.6,42,80,522,986,113,3.25,367.15,0,3,30,109
SMB Multiple Brand,633,N/A,1139,SMB,Breakfast,BOGO,0,14,81,116,6.6,7.4,533.4,852.6,33,60,459,918,90,1.82,163.62,0,0,32,101
SMB Multiple Brand,634,N/A,1854,SMB,Beverage,BOGO,0,14,109,114,7.1,7.5,769.6,851.5,81,55,794,838,80,2.51,201.14,2,0,52,95
SMB Multiple Brand,635,N/A,94,SMB,Breakfast,BOGO,0,14,54,109,7.2,7.8,393.9,850.7,35,45,491,1046,60,2.56,153.57,0,0,28,78
SMB Multiple Brand,636,N/A,1077,SMB,Breakfast,BOGO,0,14,60,101,7.2,8.3,430.9,839.8,53,73,915,1622,80,3.72,297.59,0,3,31,92
SMB Multiple Brand,637,N/A,1077,SMB,Taiwanese,BOGO,0,14,88,115,7.8,7.3,692.9,839.0,70,73,837,1558,35,2.15,75.34,0,0,44,106
SMB Multiple Brand,638,N/A,1077,SMB,Beverage,BOGO,0,14,32,92,8.5,9.1,268.3,838.3,15,60,140,782,87,4.22,366.77,0,0,10,78
SMB Multiple Brand,639,N/A,965,SMB,Breakfast,BOGO,0,14,83,113,7.4,7.4,613.5,837.6,42,60,624,1000,72,2.84,204.78,0,3,41,106
SMB Multiple Brand,640,N/A,94,SMB,Taiwanese,BOGO,0,14,103,95,7.2,8.7,739.1,825.6,77,73,914,1418,23,1.62,37.19,0,0,50,90
SMB Multiple Brand,641,N/A,1944,SMB,Taiwanese,BOGO,0,14,50,106,7.9,7.8,400.1,824.5,31,80,497,1318,113,3.44,388.90,0,0,24,104
SMB Multiple Brand,642,N/A,1854,SMB,Breakfast,BOGO,0,14,52,113,5.2,7.2,269.7,816.3,33,73,230,668,57,1.62,92.13,0,3,25,101
SMB Multiple Brand,643,N/A,1077,SMB,Taiwanese,BOGO,0,14,83,109,6.7,7.5,561.4,816.3,55,78,488,1370,60,2.66,159.57,4,0,40,101
SMB Multiple Brand,644,N/A,2090,SMB,Taiwanese,BOGO,0,14,24,106,10.1,7.7,246.0,816.0,15,73,270,776,83,2.70,224.22,0,3,13,95
SMB Multiple Brand,645,N/A,1077,SMB,Taiwanese,BOGO,0,14,28,70,10.8,11.5,303.2,807.7,26,53,429,1724,45,1.05,47.13,2,0,16,67
SMB Multiple Brand,646,N/A,1139,SMB,Taiwanese,BOGO,0,14,150,89,7.5,9.0,1122.0,801.3,84,55,971,1402,38,2.37,90.06,2,0,71,84
SMB Multiple Brand,647,N/A,1077,SMB,Taiwanese,BOGO,0,14,105,110,7.7,7.3,815.0,800.4,86,93,1146,1362,15,4.71,70.64,0,0,52,109
SMB Multiple Brand,648,N/A,94,SMB,Beverage,BOGO,0,14,50,60,7.3,13.3,364.3,793.1,33,30,525,988,27,2.69,72.73,0,0,22,48
SMB Multiple Brand,649,N/A,965,SMB,Beverage,BOGO,0,14,72,87,8.5,9.1,612.1,792.4,66,73,971,1814,35,3.51,122.87,0,0,37,81
SMB Multiple Brand,650,N/A,965,SMB,Dessert,BOGO,0,14,114,161,6.1,4.9,688.8,790.8,75,105,788,1024,53,2.45,129.85,2,3,56,140
SMB Multiple Brand,651,N/A,965,SMB,Breakfast,BOGO,0,14,35,81,6.3,9.5,219.6,770.5,26,40,867,1646,53,4.50,238.60,0,0,17,70
SMB Multiple Brand,652,N/A,94,SMB,Dessert,BOGO,0,14,87,109,7.4,7.1,647.8,769.8,55,80,1328,2570,27,2.16,58.19,0,3,42,101
SMB Multiple Brand,653,N/A,94,SMB,Taiwanese,BOGO,0,14,74,107,8.2,7.1,604.9,763.7,57,65,1221,1988,38,3.31,125.62,0,3,36,90
SMB Multiple Brand,654,N/A,1854,SMB,Taiwanese,BOGO,0,14,52,105,5.1,7.3,262.0,763.3,24,73,281,652,42,2.97,124.70,2,0,22,98
SMB Multiple Brand,655,N/A,94,SMB,Taiwanese,BOGO,0,14,51,75,10.8,10.1,544.5,761.0,33,43,896,1734,30,1.62,48.46,0,0,24,73
SMB Multiple Brand,656,N/A,965,SMB,Taiwanese,BOGO,0,14,97,127,5.2,5.9,504.6,757.4,44,48,579,832,42,2.15,90.50,4,0,44,104
SMB Multiple Brand,657,N/A,965,SMB,Taiwanese,BOGO,0,14,39,98,6.8,7.7,266.1,756.7,20,73,453,778,87,1.43,124.29,0,0,16,92
SMB Multiple Brand,658,N/A,94,SMB,Dessert,BOGO,0,14,157,95,7.5,8.0,1172.9,756.6,125,75,1503,1264,42,1.79,75.34,0,0,77,90
SMB Multiple Brand,659,N/A,965,SMB,Taiwanese,BOGO,0,14,41,75,8.5,10.1,347.7,756.2,35,55,584,1240,65,5.30,344.45,2,0,20,73
SMB Multiple Brand,660,N/A,1077,SMB,Taiwanese,BOGO,0,14,87,113,5.5,6.7,476.5,755.3,40,50,434,1132,95,2.07,196.53,0,0,34,106
SMB Multiple Brand,661,N/A,1077,Enterprise,Taiwanese,BOGO,0,14,58,101,6.3,7.0,362.3,708.3,55,78,180,394,87,1.50,130.50,2,0,29,92
SMB Multiple Brand,662,N/A,965,SMB,Taiwanese,BOGO,0,14,150,135,5.7,5.6,860.8,753.6,88,80,1262,1502,45,1.35,60.62,0,3,67,120
SMB Multiple Brand,663,N/A,1944,SMB,Breakfast,BOGO,0,14,101,89,7.2,8.4,729.4,750.0,62,50,861,1006,5,1.61,8.07,0,0,47,84
SMB Multiple Brand,664,N/A,1944,SMB,Taiwanese,BOGO,0,14,51,75,7.0,10.0,355.8,748.3,22,48,440,852,72,3.64,261.97,2,0,25,76
SMB Multiple Brand,665,N/A,94,SMB,Dessert,BOGO,0,14,161,119,6.4,6.2,1037.4,742.5,112,70,1385,1320,42,1.79,75.35,0,0,77,109
SMB Multiple Brand,666,N/A,1944,SMB,Taiwanese,BOGO,0,14,81,112,5.4,6.7,440.3,742.4,48,93,1236,1900,95,1.36,129.00,0,0,36,106
SMB Multiple Brand,667,N/A,1077,SMB,Taiwanese,BOGO,0,14,79,83,7.9,8.9,623.1,740.1,64,63,1379,2220,60,3.49,209.49,0,0,40,81
SMB Multiple Brand,668,N/A,965,SMB,Taiwanese,BOGO,0,14,82,100,6.1,7.3,500.3,735.3,59,70,911,1108,12,4.31,51.76,0,0,40,90
SMB Multiple Brand,669,N/A,965,SMB,Taiwanese,BOGO,0,14,85,87,9.3,8.3,797.2,727.1,44,48,833,858,80,0.96,76.67,2,3,44,87
SMB Multiple Brand,670,N/A,965,SMB,Taiwanese,BOGO,0,14,101,96,8.5,7.6,860.7,725.4,53,38,1320,1476,30,1.62,48.49,0,0,49,92
SMB Multiple Brand,671,N/A,94,SMB,Taiwanese,BOGO,0,14,38,82,7.8,8.8,295.4,725.0,15,38,255,746,80,1.31,104.71,0,0,14,70
SMB Multiple Brand,672,N/A,965,SMB,Taiwanese,BOGO,0,14,44,76,7.2,9.4,312.6,711.7,29,55,627,1080,27,2.26,60.92,0,0,18,67
SMB Multiple Brand,673,N/A,94,SMB,Taiwanese,BOGO,0,14,5,74,7.2,9.6,36.2,710.1,7,73,104,710,98,4.17,408.22,0,0,2,81
SMB Multiple Brand,674,N/A,94,SMB,Taiwanese,BOGO,0,14,41,97,7.8,7.1,320.9,690.1,44,75,675,1156,75,2.27,170.40,0,3,20,87
SMB Multiple Brand,675,N/A,965,SMB,Taiwanese,BOGO,0,14,36,90,6.1,7.6,218.9,687.0,29,63,218,846,105,3.03,318.55,0,0,20,95
SMB Multiple Brand,676,N/A,1944,SMB,Breakfast,BOGO,0,14,67,89,8.2,7.6,544.7,672.2,35,55,380,688,50,2.58,129.14,0,0,31,76
SMB Multiple Brand,677,N/A,965,SMB,Taiwanese,BOGO,0,14,34,70,12.3,9.6,413.9,670.2,37,58,912,1178,72,3.33,239.56,0,0,18,70
SMB Multiple Brand,678,N/A,94,SMB,Taiwanese,BOGO,0,14,44,48,12.0,13.7,522.1,657.4,46,40,1547,2186,35,2.47,86.56,0,3,22,48
SMB Multiple Brand,679,N/A,94,SMB,Beverage,BOGO,0,14,34,82,8.8,8.0,302.4,653.4,15,40,449,864,50,2.65,132.60,0,0,13,64
SMB Multiple Brand,680,N/A,965,SMB,Taiwanese,BOGO,0,14,67,89,7.7,7.3,513.8,652.0,44,40,1103,1258,42,1.98,83.04,0,0,34,81
SMB Multiple Brand,681,N/A,965,SMB,Taiwanese,BOGO,0,14,179,62,8.8,10.4,1566.8,646.1,130,38,1239,1226,35,1.62,56.61,0,0,88,67
SMB Multiple Brand,682,N/A,94,SMB,Taiwanese,BOGO,0,14,37,66,6.9,9.8,252.4,644.4,29,30,749,1072,20,1.97,39.45,0,0,17,59
SMB Multiple Brand,683,N/A,1854,SMB,Taiwanese,BOGO,0,14,84,90,6.9,7.1,581.0,639.3,70,60,780,1100,75,2.77,207.48,0,0,43,84
SMB Multiple Brand,684,N/A,94,SMB,Beverage,BOGO,0,14,51,76,8.9,8.4,459.3,635.5,33,30,626,1394,15,2.78,41.71,2,0,24,62
SMB Multiple Brand,685,N/A,94,SMB,Beverage,BOGO,0,14,57,78,11.5,8.1,659.5,633.3,31,40,570,1336,68,2.73,185.82,0,0,23,70
SMB Multiple Brand,686,N/A,1077,SMB,Taiwanese,BOGO,0,14,78,119,5.8,5.3,454.3,627.6,59,58,660,1158,83,1.96,162.63,0,0,40,98
SMB Multiple Brand,687,N/A,94,SMB,Beverage,BOGO,0,14,30,71,8.6,8.8,259.7,624.5,18,38,212,564,60,3.50,210.04,0,0,12,62
SMB Multiple Brand,688,N/A,1944,SMB,Taiwanese,BOGO,0,14,54,74,7.5,8.4,409.1,619.3,48,65,525,748,23,3.41,78.34,0,0,29,76
SMB Multiple Brand,689,N/A,965,SMB,Taiwanese,BOGO,0,14,21,98,4.8,6.3,102.0,615.0,13,75,327,1030,110,2.54,279.22,0,0,11,101
SMB Multiple Brand,690,N/A,1854,SMB,Beverage,BOGO,0,14,33,80,5.8,7.7,193.8,612.1,29,58,438,742,68,3.00,204.09,0,3,17,76
SMB Multiple Brand,691,N/A,94,SMB,Taiwanese,BOGO,0,14,38,78,9.9,7.9,373.8,611.7,29,50,473,892,75,3.88,290.95,0,0,19,70
SMB Multiple Brand,692,N/A,94,SMB,Taiwanese,BOGO,0,14,20,73,11.3,8.4,230.1,610.5,11,53,510,1348,80,2.66,212.79,0,0,10,70
SMB Multiple Brand,693,N/A,94,SMB,Breakfast,BOGO,0,14,11,81,11.7,7.5,134.2,609.7,11,63,339,1252,72,2.21,159.10,2,0,6,73
